user_id,departure_address,latitude,longitude,arrival_datetime,num_passenger,num_luggage
1034,강동구 둔촌동,37.5266,127.1365,2025-02-20 19:22:35.268921,2,2
1035,용산구 이태원동,37.5347,126.9947,2025-02-11 15:17:14.104233,3,4
1036,노원구 공릉동,37.6251,127.0726,2024-12-10 03:13:26.801522,3,3
1037,은평구 불광동,37.6105,126.9303,2024-12-08 21:19:54.925431,1,1
1038,서대문구 남가좌동,37.5738,126.9223,2025-02-22 07:25:00.712687,2,3
1039,종로구 무악동,37.5775,126.9573,2025-01-09 03:06:56.360120,2,2
1040,광진구 자양동,37.5322,127.0745,2025-01-03 21:20:34.239339,3,4
1041,금천구 독산동,37.4665,126.9025,2025-01-02 00:26:55.027545,3,3
1042,강북구 수유동,37.6394,127.0251,2025-01-29 18:33:49.589824,3,3
1043,송파구 잠실동,37.5117,127.0842,2025-01-10 17:01:45.790462,3,4
1044,양천구 목5동,37.5483,126.8664,2024-12-25 21:01:33.860826,2,3
1045,중구 을지로동,37.5665,126.9928,2025-02-14 05:13:19.098381,2,3
1046,금천구 가산동,37.4772,126.8868,2024-12-30 13:15:30.539366,1,1
1047,서초구 잠원동,37.512,127.0107,2025-01-28 21:15:43.527588,1,1
1048,서대문구 남가좌동,37.5738,126.9223,2024-12-22 13:43:47.761025,3,3
1049,도봉구 방학동,37.6659,127.0448,2024-12-16 19:52:53.818668,3,4
1050,서초구 잠원동,37.512,127.0107,2024-12-27 17:30:57.510177,3,3
1051,구로구 오류동,37.4947,126.8441,2024-12-29 14:41:12.346410,1,2
1052,강서구 가양동,37.5618,126.8545,2025-02-04 04:02:58.486711,1,1
1053,용산구 한남동,37.5345,127.0005,2024-12-08 07:44:36.861559,3,3
1054,강북구 수유동,37.6394,127.0251,2024-12-02 04:51:56.122433,1,1
1055,강서구 가양동,37.5618,126.8545,2025-02-09 16:43:27.374890,1,2
1056,용산구 남영동,37.5423,126.9732,2025-01-21 23:58:04.973427,3,4
1057,구로구 구로동,37.5037,126.8895,2025-01-07 14:55:30.438390,1,2
1058,영등포구 신길동,37.5079,126.9172,2025-01-15 06:50:50.306850,3,4
1059,강서구 방화동,37.5777,126.8125,2024-12-03 15:51:45.051623,2,3
1060,강서구 등촌동,37.5585,126.8627,2025-01-29 00:39:12.669209,2,3
1061,중랑구 상봉동,37.5963,127.0862,2024-12-17 19:01:47.542618,1,1
1062,서초구 잠원동,37.512,127.0107,2024-12-22 14:31:53.138511,2,2
1063,금천구 가산동,37.4772,126.8868,2025-01-19 05:29:04.224245,1,2
1064,송파구 방이동,37.514,127.1251,2025-01-06 04:17:49.804428,2,3
1065,강북구 미아동,37.6267,127.0257,2025-02-12 03:33:19.671834,1,2
1066,서초구 잠원동,37.512,127.0107,2025-02-13 07:48:40.198135,1,1
1067,강북구 번동,37.6366,127.0341,2024-12-20 16:38:56.748465,1,1
1068,금천구 독산1동,37.4683,126.899,2024-12-29 06:20:08.399375,2,2
1069,서대문구 북가좌동,37.5815,126.9134,2025-02-15 03:20:11.806973,3,3
1070,광진구 구의동,37.5374,127.085,2025-02-22 15:10:51.321002,3,4
1071,강동구 암사동,37.5506,127.1319,2024-12-13 11:45:14.144305,2,2
1072,성북구 정릉동,37.6063,127.0106,2024-12-04 19:54:09.211695,3,4
1073,성동구 성수동1가,37.5477,127.0422,2024-12-06 09:34:23.299769,1,2
1074,구로구 오류동,37.4947,126.8441,2025-01-29 03:08:17.652914,3,4
1075,도봉구 방학동,37.6659,127.0448,2025-01-09 19:27:25.355825,3,4
1076,중구 신당동,37.561,127.0182,2025-02-03 16:26:26.464970,3,4
1077,구로구 개봉동,37.4972,126.8588,2025-01-17 20:39:53.832146,2,3
1078,종로구 창신동,37.5723,127.015,2024-12-21 00:08:42.336497,2,2
1079,광진구 화양동,37.5454,127.0676,2025-02-09 02:28:15.830988,1,2
1080,은평구 불광동,37.6105,126.9303,2025-01-15 08:27:11.861266,1,1
1081,강북구 수유동,37.6394,127.0251,2025-01-12 16:36:19.299034,2,3
1082,동작구 동작동,37.5035,126.951,2024-12-04 06:42:10.202009,3,3
1083,구로구 오류동,37.4947,126.8441,2025-02-10 02:42:17.839057,3,3
1084,마포구 도화동,37.5457,126.945,2025-02-16 18:39:37.744753,2,3
1085,강북구 수유동,37.6394,127.0251,2025-01-04 17:14:00.910954,3,3
1086,성동구 왕십리동,37.5612,127.0376,2024-12-07 22:08:51.108645,1,2
1087,강서구 등촌동,37.5585,126.8627,2025-01-02 05:51:56.696762,3,3
1088,강서구 화곡동,37.541,126.837,2025-01-11 04:44:30.937429,1,1
1089,중랑구 면목동,37.5873,127.0887,2025-01-30 13:53:08.645062,1,2
1090,서대문구 홍제동,37.5892,126.9441,2025-02-11 13:03:18.514271,2,2
1091,강북구 번동,37.6366,127.0341,2025-02-17 18:49:25.840988,1,2
1092,서대문구 북가좌동,37.5815,126.9134,2024-12-05 03:28:55.504863,1,2
1093,도봉구 방학동,37.6659,127.0448,2025-01-19 15:51:25.299151,2,3
1094,관악구 신림동,37.4846,126.9304,2025-02-08 12:20:59.151557,3,4
1095,강남구 논현동,37.5101,127.0359,2024-12-24 18:29:00.539077,3,3
1096,동작구 노량진동,37.5132,126.9409,2025-02-19 18:16:56.265936,3,3
1097,은평구 녹번동,37.6009,126.9351,2025-02-15 10:38:04.492449,1,1
1098,종로구 혜화동,37.5823,127.0018,2025-02-20 00:26:20.296814,3,3
1099,동대문구 청량리동,37.5802,127.0466,2025-02-17 00:28:36.737484,2,2
1100,금천구 가산동,37.4772,126.8868,2025-01-26 21:01:57.339788,1,1
1101,서대문구 홍제동,37.5892,126.9441,2024-12-05 06:19:47.587653,3,3
1102,서대문구 연희동,37.5682,126.9315,2025-01-03 16:01:56.434461,2,3
1103,중랑구 면목동,37.5873,127.0887,2024-12-16 22:10:20.534418,3,3
1104,금천구 독산동,37.4665,126.9025,2025-02-07 09:25:09.780555,3,4
1105,은평구 진관동,37.643,126.9184,2024-12-07 00:10:15.092673,1,1
1106,성동구 행당동,37.5583,127.0298,2025-02-22 23:23:46.873153,1,1
1107,광진구 광장동,37.545,127.104,2025-01-15 15:32:36.134140,3,4
1108,동대문구 청량리동,37.5802,127.0466,2025-02-21 16:00:56.404808,2,3
1109,양천구 신월동,37.5302,126.8348,2025-02-14 08:25:46.896214,2,3
1110,강남구 역삼동,37.4987,127.0367,2025-02-18 11:46:33.183686,1,1
1111,영등포구 당산동,37.5341,126.9021,2024-12-26 14:58:39.300282,2,2
1112,영등포구 여의도동,37.5245,126.9275,2025-01-26 22:13:56.357890,1,1
1113,성동구 행당동,37.5583,127.0298,2025-01-26 20:07:22.837031,1,1
1114,강북구 번동,37.6366,127.0341,2024-12-03 20:24:03.043018,2,2
1115,성북구 정릉동,37.6063,127.0106,2025-02-15 04:08:24.202098,1,1
1116,성동구 왕십리동,37.5612,127.0376,2025-02-15 09:07:24.797312,3,3
1117,도봉구 쌍문동,37.6486,127.0347,2025-01-13 05:25:35.399390,3,3
1118,종로구 혜화동,37.5823,127.0018,2025-01-18 05:04:53.610614,1,1
1119,강북구 수유1동,37.6399,127.019,2025-01-19 18:38:21.193395,2,3
1120,구로구 구로동,37.5037,126.8895,2025-01-03 12:03:16.956890,1,1
1121,서대문구 연희동,37.5682,126.9315,2025-02-10 09:01:32.653066,1,1
1122,은평구 녹번동,37.6009,126.9351,2025-01-14 05:26:14.409985,2,3
1123,서대문구 연희동,37.5682,126.9315,2024-12-28 18:55:55.633837,3,3
1124,성북구 석관동,37.6125,127.0611,2025-01-23 13:20:45.657704,1,2
1125,용산구 한남동,37.5345,127.0005,2025-02-18 15:29:20.172143,2,3
1126,강남구 삼성동,37.5145,127.0593,2025-01-05 21:37:37.541827,1,2
1127,성북구 길음동,37.6075,127.0233,2024-12-20 19:48:52.648269,3,3
1128,서대문구 홍제동,37.5892,126.9441,2024-12-11 07:08:50.514359,2,2
1129,서초구 잠원동,37.512,127.0107,2025-01-10 07:17:13.653643,2,2
1130,송파구 방이동,37.514,127.1251,2025-01-21 06:48:32.321191,1,1
1131,용산구 남영동,37.5423,126.9732,2025-02-19 23:13:27.033122,2,2
1132,강서구 등촌동,37.5585,126.8627,2024-12-08 15:16:06.286460,3,3
1133,중랑구 상봉동,37.5963,127.0862,2025-01-21 14:31:56.572047,3,3
1134,은평구 진관동,37.643,126.9184,2025-01-18 21:58:06.078172,1,2
1135,종로구 청운동,37.5866,126.9697,2024-12-05 21:07:57.797771,1,2
1136,중구 신당동,37.561,127.0182,2025-02-04 06:46:13.974128,3,4
1137,동대문구 휘경동,37.5945,127.0663,2025-01-11 19:44:12.646665,3,3
1138,광진구 광장동,37.545,127.104,2025-01-30 22:37:08.068773,2,3
1139,서초구 서초동,37.4837,127.0324,2025-01-12 17:10:00.184194,3,4
1140,도봉구 쌍문1동,37.6513,127.0341,2024-12-29 12:12:11.610683,2,3
1141,강서구 등촌동,37.5585,126.8627,2025-01-10 06:36:59.182002,3,4
1142,금천구 시흥동,37.4494,126.9034,2025-01-29 16:41:22.970122,1,1
1143,은평구 갈현동,37.6185,126.9162,2025-01-31 10:55:55.467482,1,2
1144,중구 명동,37.5634,126.9862,2024-12-14 07:37:32.262612,1,1
1145,은평구 불광동,37.6105,126.9303,2024-12-25 03:52:43.634209,3,4
1146,용산구 한남동,37.5345,127.0005,2025-01-12 23:13:21.778647,3,4
1147,강남구 논현동,37.5101,127.0359,2025-02-27 17:47:28.862999,2,2
1148,마포구 망원동,37.5551,126.9107,2024-12-02 20:32:03.969980,2,2
1149,양천구 목동,37.5442,126.8667,2025-01-31 05:14:25.552628,2,2
1150,성동구 금호동1가,37.5497,127.0197,2025-02-25 05:12:42.070581,2,3
1151,은평구 불광동,37.6105,126.9303,2025-01-08 17:36:55.933226,2,3
1152,용산구 이태원동,37.5347,126.9947,2025-01-12 08:04:25.547808,1,1
1153,강남구 역삼동,37.4987,127.0367,2024-12-04 22:01:45.461851,1,2
1154,송파구 방이동,37.514,127.1251,2025-01-01 13:51:26.005501,2,2
1155,마포구 상암동,37.5796,126.8903,2025-02-11 09:51:44.528564,3,3
1156,중구 신당동,37.561,127.0182,2025-02-26 03:28:16.772827,1,2
1157,용산구 한남동,37.5345,127.0005,2025-01-30 23:56:52.779854,1,1
1158,은평구 녹번동,37.6009,126.9351,2024-12-05 08:40:44.636729,3,3
1159,동작구 흑석동,37.5084,126.9638,2025-01-04 20:23:03.931046,3,3
1160,노원구 중계동,37.6481,127.0,2025-01-28 05:36:37.467712,1,1
1161,노원구 월계동,37.6261,127.0659,2025-01-22 00:55:29.607466,1,1
1162,강남구 삼성동,37.5145,127.0593,2025-02-26 03:39:55.809297,3,3
1163,마포구 망원동,37.5551,126.9107,2025-01-17 11:47:47.903564,2,2
1164,종로구 혜화동,37.5823,127.0018,2025-01-31 10:50:09.183856,2,3
1165,용산구 용산동2가,37.5381,126.965,2025-02-09 15:07:03.435474,3,3
1166,중구 명동,37.5634,126.9862,2025-01-17 15:27:33.761623,2,3
1167,송파구 잠실동,37.5117,127.0842,2024-12-16 08:36:05.914334,3,4
1168,서초구 서초동,37.4837,127.0324,2024-12-26 07:59:57.608994,3,3
1169,구로구 구로동,37.5037,126.8895,2025-02-06 23:30:17.133951,1,1
1170,서초구 방배동,37.4845,126.9977,2025-02-25 19:11:29.048465,1,1
1171,노원구 월계동,37.6311,127.0587,2025-02-24 18:31:52.367538,3,4
1172,종로구 창신동,37.5723,127.015,2025-02-18 20:04:53.978447,2,2
1173,서초구 방배동,37.4845,126.9977,2025-01-14 09:12:52.454290,3,4
1174,강서구 등촌동,37.5585,126.8627,2025-01-05 13:39:37.785361,2,2
1175,용산구 남영동,37.5423,126.9732,2025-01-31 05:30:56.908346,3,4
1176,노원구 중계동,37.6481,127.0,2025-02-01 17:52:23.170951,1,2
1177,마포구 연남동,37.5588,126.9259,2025-02-16 15:02:32.780566,1,2
1178,송파구 잠실동,37.5117,127.0842,2025-02-16 02:32:24.517472,1,1
1179,금천구 시흥동,37.4494,126.9034,2025-01-11 23:38:25.312120,1,2
1180,은평구 갈현동,37.6185,126.9162,2025-01-01 09:33:19.818325,1,2
1181,광진구 광장동,37.545,127.104,2025-01-18 18:02:02.486061,3,4
1182,서대문구 홍제동,37.5892,126.9441,2025-01-23 21:22:56.211246,2,3
1183,노원구 하계동,37.6397,127.0665,2024-12-29 10:57:49.592970,3,4
1184,중랑구 묵동,37.6121,127.0761,2025-01-05 21:31:09.684765,2,2
1185,강남구 삼성동,37.5145,127.0593,2025-01-25 08:49:30.870155,3,4
1186,중랑구 상봉동,37.5963,127.0862,2025-01-05 21:27:55.498866,2,3
1187,서초구 방배동,37.4845,126.9977,2025-02-20 00:18:36.214592,2,2
1188,중구 약수동,37.5549,127.0109,2024-12-08 20:07:14.301898,2,2
1189,광진구 자양동,37.5322,127.0745,2024-12-25 17:36:39.562013,1,1
1190,종로구 무악동,37.5775,126.9573,2024-12-23 04:29:11.845718,1,1
1191,강북구 번동,37.6366,127.0341,2024-12-17 14:36:32.065793,2,2
1192,성북구 길음동,37.6075,127.0233,2024-12-20 11:09:58.251858,3,3
1193,강남구 논현동,37.5101,127.0359,2024-12-05 19:26:37.239995,2,3
1194,구로구 고척동,37.5038,126.8581,2024-12-23 12:23:59.306753,3,4
1195,성동구 왕십리동,37.5612,127.0376,2025-01-29 16:20:00.284076,1,1
1196,구로구 오류동,37.4947,126.8441,2024-12-07 11:35:24.723658,3,3
1197,동대문구 휘경동,37.5945,127.0663,2025-01-05 15:32:59.977006,1,2
1198,강북구 수유1동,37.6399,127.019,2025-02-13 21:58:33.336602,3,3
1199,강서구 방화동,37.5777,126.8125,2025-02-07 06:34:23.563469,2,2
1200,서초구 방배동,37.4845,126.9977,2025-01-10 21:05:25.743374,1,1
1201,중구 소공동,37.5641,126.9753,2025-01-15 14:13:20.997757,3,4
1202,마포구 망원동,37.5551,126.9107,2025-01-15 01:45:23.528835,2,3
1203,관악구 신림동,37.4846,126.9304,2025-02-23 11:59:15.903195,3,4
1204,용산구 이태원동,37.5347,126.9947,2024-12-29 08:48:49.283963,1,2
1205,영등포구 여의도동,37.5245,126.9275,2025-02-20 04:57:29.623527,3,3
1206,도봉구 쌍문1동,37.6513,127.0341,2025-02-17 12:21:59.047400,1,2
1207,노원구 공릉동,37.6251,127.0726,2024-12-06 06:13:28.589513,2,2
1208,종로구 사직동,37.5795,126.9701,2024-12-27 15:24:50.417357,1,1
1209,영등포구 여의도동,37.5245,126.9275,2025-02-03 15:15:45.210884,2,2
1210,구로구 개봉동,37.4972,126.8588,2025-01-16 04:31:12.931219,1,2
1211,은평구 갈현동,37.6185,126.9162,2024-12-31 19:05:23.986759,3,4
1212,중구 신당동,37.561,127.0182,2024-12-23 22:26:29.664400,3,3
1213,중구 약수동,37.5549,127.0109,2025-02-15 21:37:46.236831,2,2
1214,마포구 상암동,37.5796,126.8903,2025-02-10 04:29:24.451449,2,3
1215,중구 신당동,37.561,127.0182,2025-01-14 19:20:54.710044,3,3
1216,은평구 진관동,37.643,126.9184,2025-02-21 16:21:33.840326,1,1
1217,동작구 사당동,37.4792,126.9808,2025-02-03 01:34:58.691148,1,2
1218,금천구 시흥동,37.4494,126.9034,2025-01-19 19:43:03.612322,1,2
1219,노원구 월계동,37.6261,127.0659,2024-12-27 14:34:31.191235,3,4
1220,광진구 광장동,37.545,127.104,2025-02-23 03:49:12.774072,3,4
1221,강북구 수유동,37.6394,127.0251,2025-02-10 16:44:54.837644,2,3
1222,송파구 방이동,37.514,127.1251,2025-01-20 00:36:29.177908,2,3
1223,강서구 등촌동,37.5585,126.8627,2024-12-28 14:22:29.302221,3,3
1224,강남구 삼성동,37.5145,127.0593,2024-12-16 11:26:31.640098,3,4
1225,성동구 행당동,37.5583,127.0298,2025-02-27 20:32:19.124307,1,2
1226,중구 명동,37.5634,126.9862,2025-02-20 18:01:23.365789,1,1
1227,금천구 독산1동,37.4683,126.899,2025-01-28 04:50:00.758137,2,2
1228,관악구 신림동,37.4846,126.9304,2024-12-17 05:13:56.023681,1,1
1229,성북구 석관동,37.6125,127.0611,2025-01-14 18:53:33.364719,1,2
1230,금천구 시흥동,37.4494,126.9034,2024-12-14 10:10:46.279431,1,1
1231,노원구 월계동,37.6311,127.0587,2025-02-26 15:12:28.682795,2,2
1232,강서구 화곡동,37.541,126.837,2025-01-14 15:49:57.706962,2,3
1233,은평구 녹번동,37.6009,126.9351,2025-02-02 05:03:23.281724,1,2
1234,중구 명동,37.5634,126.9862,2025-02-16 13:55:30.572605,3,4
1235,강동구 둔촌동,37.5266,127.1365,2024-12-27 12:39:14.207721,3,4
1236,용산구 남영동,37.5423,126.9732,2024-12-04 01:03:37.111153,2,3
1237,강북구 수유동,37.6394,127.0251,2025-01-17 11:59:13.181618,3,4
1238,영등포구 당산동,37.5341,126.9021,2025-02-06 09:40:16.459379,3,4
1239,종로구 창신동,37.5723,127.015,2025-02-21 07:33:56.800981,3,4
1240,강서구 방화동,37.5777,126.8125,2024-12-03 14:37:37.871282,2,2
1241,노원구 하계동,37.6397,127.0665,2025-01-10 05:14:09.108842,3,4
1242,강남구 도곡동,37.4907,127.0558,2025-01-29 17:45:47.126901,2,3
1243,용산구 용산동2가,37.5381,126.965,2024-12-14 03:22:12.201148,1,1
1244,마포구 상암동,37.5796,126.8903,2025-01-05 17:31:11.973325,2,2
1245,서대문구 연희동,37.5682,126.9315,2024-12-09 09:18:17.465682,1,1
1246,도봉구 방학동,37.6659,127.0448,2024-12-06 04:41:42.163764,2,2
1247,도봉구 쌍문동,37.6486,127.0347,2025-01-22 15:36:15.944699,3,4
1248,노원구 하계동,37.6397,127.0665,2024-12-24 02:27:22.885693,2,2
1249,중구 약수동,37.5549,127.0109,2025-01-12 16:23:44.329402,3,4
1250,영등포구 당산동,37.5341,126.9021,2025-01-25 07:49:30.493188,3,4
1251,노원구 공릉동,37.6251,127.0726,2024-12-11 18:26:22.624276,1,1
1252,광진구 구의동,37.5374,127.085,2025-01-25 20:21:21.309686,3,3
1253,도봉구 방학동,37.6659,127.0448,2025-02-02 16:21:46.596241,1,1
1254,동대문구 장안동,37.5746,127.0727,2025-01-22 16:11:30.189700,2,2
1255,은평구 녹번동,37.6009,126.9351,2025-02-12 15:19:55.901950,2,2
1256,용산구 이태원동,37.5347,126.9947,2025-01-23 12:35:12.297294,3,3
1257,은평구 녹번동,37.6009,126.9351,2024-12-31 18:23:51.626849,3,3
1258,도봉구 쌍문동,37.6486,127.0347,2025-01-19 12:31:26.838369,1,1
1259,구로구 개봉동,37.4972,126.8588,2025-01-03 21:47:19.776824,2,3
1260,종로구 사직동,37.5795,126.9701,2024-12-27 06:36:48.311981,2,2
1261,은평구 불광동,37.6105,126.9303,2025-01-05 08:30:27.078054,1,1
1262,노원구 중계동,37.6481,127.0,2025-01-02 02:49:49.824893,3,3
1263,광진구 광장동,37.545,127.104,2025-02-07 04:38:27.941402,1,1
1264,성북구 길음동,37.6075,127.0233,2024-12-26 07:53:37.196960,3,3
1265,도봉구 쌍문동,37.6486,127.0347,2024-12-02 07:37:38.546951,2,3
1266,서초구 방배동,37.4845,126.9977,2024-12-01 11:25:59.135567,2,2
1267,도봉구 방학동,37.6659,127.0448,2025-02-04 14:24:15.220027,1,1
1268,마포구 도화동,37.5457,126.945,2024-12-08 08:48:14.266099,2,3
1269,서대문구 남가좌동,37.5738,126.9223,2025-01-12 00:51:31.028353,2,2
1270,동작구 흑석동,37.5084,126.9638,2025-01-29 23:56:31.829159,1,2
1271,강남구 도곡동,37.4907,127.0558,2025-02-05 22:14:58.340446,3,4
1272,송파구 방이동,37.514,127.1251,2025-02-21 03:33:50.968820,3,4
1273,금천구 시흥동,37.4494,126.9034,2025-01-08 07:19:05.795755,3,4
1274,광진구 자양동,37.5322,127.0745,2025-02-26 21:01:01.894556,2,2
1275,광진구 광장동,37.545,127.104,2025-02-25 10:40:29.691453,1,1
1276,마포구 도화동,37.5457,126.945,2025-02-27 17:39:58.648296,3,3
1277,강북구 미아동,37.6267,127.0257,2025-01-12 10:42:34.667733,2,2
1278,성북구 석관동,37.6125,127.0611,2024-12-21 19:07:09.089164,3,3
1279,구로구 개봉동,37.4972,126.8588,2025-01-15 19:25:17.101029,2,3
1280,종로구 무악동,37.5775,126.9573,2025-01-16 06:31:55.552060,3,4
1281,관악구 신림동,37.4846,126.9304,2025-01-03 18:01:47.397586,1,2
1282,금천구 시흥동,37.4494,126.9034,2025-01-07 12:23:29.073005,3,3
1283,강북구 미아동,37.6267,127.0257,2025-01-31 17:30:59.627434,3,4
1284,은평구 갈현동,37.6185,126.9162,2025-02-06 02:51:00.659001,1,1
1285,양천구 목5동,37.5483,126.8664,2025-02-13 13:01:42.278056,1,1
1286,금천구 독산1동,37.4683,126.899,2024-12-13 22:17:24.260747,3,4
1287,중랑구 상봉동,37.5963,127.0862,2025-01-05 15:07:39.161504,2,2
1288,양천구 목5동,37.5483,126.8664,2025-02-03 19:46:05.779968,2,3
1289,강북구 수유1동,37.6399,127.019,2025-02-23 06:50:59.719665,2,2
1290,종로구 창신동,37.5723,127.015,2025-02-10 04:29:25.721074,1,2
1291,구로구 구로동,37.5037,126.8895,2025-02-21 12:30:35.634496,1,1
1292,종로구 창신동,37.5723,127.015,2025-02-02 03:04:44.501497,3,4
1293,종로구 혜화동,37.5823,127.0018,2025-02-13 20:31:55.591948,2,2
1294,은평구 진관동,37.643,126.9184,2024-12-13 01:38:59.576004,1,1
1295,송파구 잠실동,37.5117,127.0842,2025-02-10 06:53:55.410223,1,1
1296,중구 약수동,37.5549,127.0109,2025-01-10 05:36:47.902490,2,3
1297,중랑구 묵동,37.6121,127.0761,2024-12-07 18:22:57.029859,1,2
1298,은평구 불광동,37.6105,126.9303,2024-12-20 04:16:03.195257,3,4
1299,동작구 동작동,37.5035,126.951,2025-01-30 17:42:08.016948,3,3
1300,은평구 녹번동,37.6009,126.9351,2025-02-06 05:27:11.522791,1,1
1301,구로구 고척동,37.5038,126.8581,2025-02-08 05:49:03.349261,1,1
1302,성동구 금호동1가,37.5497,127.0197,2024-12-09 09:56:47.380449,1,2
1303,중랑구 묵동,37.6121,127.0761,2025-01-29 06:50:40.881890,2,2
1304,강남구 삼성동,37.5145,127.0593,2024-12-25 04:20:03.763901,1,2
1305,용산구 한남동,37.5345,127.0005,2024-12-26 12:38:59.105506,3,4
1306,종로구 혜화동,37.5823,127.0018,2025-01-31 00:59:58.868694,3,3
1307,강남구 도곡동,37.4907,127.0558,2025-02-03 06:46:07.462540,2,3
1308,도봉구 방학동,37.6659,127.0448,2025-02-25 03:48:07.628646,2,3
1309,마포구 망원동,37.5551,126.9107,2024-12-16 05:18:49.365849,2,3
1310,영등포구 신길동,37.5079,126.9172,2025-02-07 00:35:18.264620,2,3
1311,중구 을지로동,37.5665,126.9928,2025-02-07 20:52:41.900659,1,1
1312,양천구 목5동,37.5483,126.8664,2025-02-16 22:55:12.600594,1,1
1313,노원구 공릉동,37.6251,127.0726,2025-02-15 23:02:38.595285,2,2
1314,광진구 화양동,37.5454,127.0676,2025-02-15 14:18:55.652046,2,3
1315,금천구 가산동,37.4772,126.8868,2025-02-15 14:23:51.320418,1,1
1316,강남구 역삼동,37.4987,127.0367,2025-02-18 07:48:43.092678,2,3
1317,동대문구 장안동,37.5746,127.0727,2025-02-22 10:28:41.713431,2,3
1318,양천구 목5동,37.5483,126.8664,2024-12-28 02:09:33.272664,1,2
1319,마포구 망원동,37.5551,126.9107,2024-12-10 01:08:58.622968,3,3
1320,강남구 논현동,37.5101,127.0359,2025-02-19 20:49:46.506203,1,1
1321,노원구 하계동,37.6397,127.0665,2025-01-23 11:22:49.373879,2,3
1322,동대문구 휘경동,37.5945,127.0663,2025-02-02 20:20:30.327140,3,4
1323,강서구 방화동,37.5777,126.8125,2024-12-27 21:06:23.192286,1,2
1324,금천구 독산동,37.4665,126.9025,2025-02-03 12:07:04.341765,2,3
1325,은평구 진관동,37.643,126.9184,2025-01-25 16:44:17.974529,3,3
1326,중구 약수동,37.5549,127.0109,2025-02-19 22:12:53.569777,2,3
1327,금천구 가산동,37.4772,126.8868,2025-02-05 18:19:43.786364,3,3
1328,양천구 목5동,37.5483,126.8664,2025-01-22 04:38:54.933782,2,2
1329,동작구 동작동,37.5035,126.951,2025-01-06 09:40:25.816565,1,2
1330,도봉구 방학동,37.6659,127.0448,2025-01-10 13:41:35.244738,3,4
1331,관악구 봉천동,37.4824,126.9521,2025-02-17 20:14:41.001095,3,4
1332,강북구 번동,37.6366,127.0341,2024-12-24 19:33:53.599515,1,1
1333,구로구 구로동,37.5037,126.8895,2025-02-15 03:34:00.665954,3,4
1334,송파구 잠실동,37.5117,127.0842,2024-12-27 18:03:28.992797,3,3
1335,강서구 가양동,37.5618,126.8545,2025-01-09 16:43:00.020507,2,2
1336,동작구 사당동,37.4792,126.9808,2024-12-28 14:35:08.073056,3,4
1337,성북구 길음동,37.6075,127.0233,2025-02-18 19:17:58.454003,1,1
1338,금천구 시흥동,37.4494,126.9034,2024-12-07 16:55:48.845570,2,3
1339,종로구 사직동,37.5795,126.9701,2025-01-12 04:38:20.795794,1,1
1340,강북구 번동,37.6366,127.0341,2025-02-24 12:59:35.261256,3,3
1341,노원구 중계동,37.6481,127.0,2024-12-15 11:05:25.652003,1,2
1342,은평구 진관동,37.643,126.9184,2024-12-21 03:34:27.157152,1,1
1343,중랑구 묵동,37.6121,127.0761,2025-01-14 11:57:19.438522,3,4
1344,구로구 구로동,37.5037,126.8895,2024-12-09 10:28:32.809890,3,3
1345,서초구 잠원동,37.512,127.0107,2025-02-09 17:27:50.425305,1,1
1346,은평구 진관동,37.643,126.9184,2025-01-27 21:09:17.692730,2,3
1347,동작구 흑석동,37.5084,126.9638,2024-12-11 10:40:54.681308,1,2
1348,관악구 신림동,37.4846,126.9304,2024-12-02 21:48:00.613962,1,1
1349,용산구 이태원동,37.5347,126.9947,2025-02-12 04:42:56.595382,2,2
1350,도봉구 쌍문1동,37.6513,127.0341,2025-02-26 22:11:13.030011,2,3
1351,중구 신당동,37.561,127.0182,2024-12-18 09:37:48.161201,2,2
1352,강북구 수유1동,37.6399,127.019,2024-12-06 17:30:26.813877,1,2
1353,강서구 화곡동,37.541,126.837,2025-01-08 15:20:43.100225,2,3
1354,동대문구 휘경동,37.5945,127.0663,2025-02-07 11:49:46.090318,3,3
1355,동작구 흑석동,37.5084,126.9638,2025-02-06 00:43:01.803193,3,3
1356,동대문구 용두동,37.5749,127.0389,2024-12-22 17:32:38.620094,1,2
1357,구로구 오류동,37.4947,126.8441,2025-01-07 05:27:34.194718,3,3
1358,은평구 갈현동,37.6185,126.9162,2025-01-31 14:45:34.401190,3,4
1359,구로구 오류동,37.4947,126.8441,2024-12-07 23:00:52.072214,2,3
1360,동작구 노량진동,37.5132,126.9409,2024-12-06 02:40:05.561903,1,2
1361,노원구 월계동,37.6261,127.0659,2025-02-01 16:38:16.386500,2,2
1362,종로구 청운동,37.5866,126.9697,2025-02-10 10:42:15.838382,3,3
1363,동작구 사당동,37.4792,126.9808,2025-01-03 13:07:39.610560,1,1
1364,중랑구 면목동,37.5873,127.0887,2025-02-14 21:51:50.037806,1,1
1365,양천구 목동,37.5442,126.8667,2025-02-05 19:45:06.444497,1,2
1366,성북구 정릉동,37.6063,127.0106,2025-01-15 00:38:16.566053,2,2
1367,동작구 동작동,37.5035,126.951,2025-02-07 01:32:35.026698,1,2
1368,관악구 봉천동,37.4824,126.9521,2025-02-02 17:48:49.849589,1,2
1369,구로구 고척동,37.5038,126.8581,2024-12-18 01:27:39.682579,3,3
1370,노원구 월계동,37.6311,127.0587,2025-01-24 17:46:58.898673,1,1
